municipio,anio,seccion,partido,votos,porcentaje,votos_positivos,participacion_pct,intendente_electo,total_electores
CORONEL DORREGO,2019,6,"CONSENSO FEDERAL",607,5.72,10618,77.79,"Raúl Germán REYES",13650
CORONEL DORREGO,2021,6,"ALIANZA JUNTOS",4882,52.93,9223,66.66,"",13835
CORONEL DORREGO,2021,6,"FRENTE DE TODOS",3749,40.65,9223,66.66,"",13835
CORONEL DORREGO,2021,6,"FRENTE VAMOS CON VOS",592,6.42,9223,66.66,"",13835
CORONEL DORREGO,2023,6,"JUNTOS POR EL CAMBIO",5013,49.4,10148,72.33,"Juan Carlos CHALDE",14031
CORONEL DORREGO,2023,6,"UNION POR LA PATRIA",3830,37.74,10148,72.33,"Juan Carlos CHALDE",14031
CORONEL DORREGO,2023,6,"LA LIBERTAD AVANZA",1305,12.86,10148,72.33,"Juan Carlos CHALDE",14031
CORONEL DORREGO,2025,6,"ALIANZA LA LIBERTAD AVANZA",3152,37.1,8497,60.27,"",14099
CORONEL DORREGO,2025,6,"ALIANZA SOMOS BUENOS AIRES",2831,33.32,8497,60.27,"",14099
CORONEL DORREGO,2025,6,"ALIANZA FUERZA PATRIA",2355,27.72,8497,60.27,"",14099
CORONEL DORREGO,2025,6,"ALIANZA UNION Y LIBERTAD",159,1.87,8497,60.27,"",14099
CORONEL PRINGLES,2013,6,"COMPROMISO PRINGLES",5343,39.15,13647,68.79,"",19840
CORONEL PRINGLES,2013,6,"ALIANZA FRENTE PARA LA VICTORIA",3381,24.77,13647,68.79,"",19840
CORONEL PRINGLES,2013,6,"FRENTE PROGRESISTA CIVICO Y SOCIAL",3120,22.86,13647,68.79,"",19840
CORONEL PRINGLES,2013,6,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",1187,8.7,13647,68.79,"",19840
CORONEL PRINGLES,2013,6,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",616,4.51,13647,68.79,"",19840
CORONEL PRINGLES,2015,6,"COMPROMISO PRINGLES",6103,40.84,14942,74.57,"Carlos Aníbal BERTERRET",20038
CORONEL PRINGLES,2015,6,"ALIANZA CAMBIEMOS BUENOS AIRES",4213,28.2,14942,74.57,"Carlos Aníbal BERTERRET",20038
CORONEL PRINGLES,2015,6,"ALIANZA FRENTE PARA LA VICTORIA",3905,26.13,14942,74.57,"Carlos Aníbal BERTERRET",20038
CORONEL PRINGLES,2015,6,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",361,2.42,14942,74.57,"Carlos Aníbal BERTERRET",20038
CORONEL PRINGLES,2015,6,"ALIANZA PROGRESISTAS",360,2.41,14942,74.57,"Carlos Aníbal BERTERRET",20038
CORONEL PRINGLES,2017,6,"ALIANZA CAMBIEMOS BUENOS AIRES",7614,52.08,14621,72.09,"",20282
CORONEL PRINGLES,2017,6,"ALIANZA UNIDAD CIUDADANA",3441,23.53,14621,72.09,"",20282
CORONEL PRINGLES,2017,6,"ENTRE TODOS",1229,8.41,14621,72.09,"",20282
CORONEL PRINGLES,2017,6,"ALIANZA 1 PAIS",1122,7.67,14621,72.09,"",20282
CORONEL PRINGLES,2017,6,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",798,5.46,14621,72.09,"",20282
CORONEL PRINGLES,2017,6,"ALIANZA FRENTE JUSTICIALISTA",417,2.85,14621,72.09,"",20282
CORONEL PRINGLES,2019,6,"JUNTOS POR EL CAMBIO",7895,51.31,15386,76.21,"Lisandro MATZKIN",20189
CORONEL PRINGLES,2019,6,"FRENTE DE TODOS",6129,39.83,15386,76.21,"Lisandro MATZKIN",20189
CORONEL PRINGLES,2019,6,"CONSENSO FEDERAL",722,4.69,15386,76.21,"Lisandro MATZKIN",20189
CORONEL PRINGLES,2019,6,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",640,4.16,15386,76.21,"Lisandro MATZKIN",20189
CORONEL PRINGLES,2021,6,"ALIANZA JUNTOS",7504,57.79,12985,63.29,"",20518
CORONEL PRINGLES,2021,6,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",2577,19.85,12985,63.29,"",20518
CORONEL PRINGLES,2021,6,"FRENTE DE TODOS",2517,19.38,12985,63.29,"",20518
CORONEL PRINGLES,2021,6,"FRENTE VAMOS CON VOS",387,2.98,12985,63.29,"",20518
CORONEL PRINGLES,2023,6,"JUNTOS POR EL CAMBIO",7720,54.83,14080,68.19,"Lisandro MATZKIN",20648
CORONEL PRINGLES,2023,6,"UNION POR LA PATRIA",3110,22.09,14080,68.19,"Lisandro MATZKIN",20648
CORONEL PRINGLES,2023,6,"LA LIBERTAD AVANZA",2709,19.24,14080,68.19,"Lisandro MATZKIN",20648
CORONEL PRINGLES,2023,6,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",541,3.84,14080,68.19,"Lisandro MATZKIN",20648
CORONEL PRINGLES,2025,6,"ALIANZA LA LIBERTAD AVANZA",5476,48.02,11404,55.22,"",20651
CORONEL PRINGLES,2025,6,"ALIANZA FUERZA PATRIA",3067,26.89,11404,55.22,"",20651
CORONEL PRINGLES,2025,6,"ALIANZA SOMOS BUENOS AIRES",2047,17.95,11404,55.22,"",20651
CORONEL PRINGLES,2025,6,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",814,7.14,11404,55.22,"",20651
CORONEL ROSALES,2013,6,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",7070,21.15,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"FRENTE RENOVADOR",6612,19.78,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"ESPACIO UNION PRO",5820,17.41,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"ALIANZA FRENTE PARA LA VICTORIA",4765,14.26,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"FRENTE PROGRESISTA CIVICO Y SOCIAL",3894,11.65,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"INTEGRACION VECINALISTA ROSALEÑA",2984,8.93,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",899,2.69,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"UNION CON FE",740,2.21,33420,70.35,"",47505
CORONEL ROSALES,2013,6,"FRENTE POPULAR DEMOCRATICO Y SOCIAL",636,1.9,33420,70.35,"",47505
CORONEL ROSALES,2015,6,"ALIANZA CAMBIEMOS BUENOS AIRES",16260,46.78,34762,71.81,"Mariano Cecilio USET",48406
CORONEL ROSALES,2015,6,"INTEGRACION VECINALISTA ROSALEÑA",9072,26.1,34762,71.81,"Mariano Cecilio USET",48406
CORONEL ROSALES,2015,6,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",4146,11.93,34762,71.81,"Mariano Cecilio USET",48406
CORONEL ROSALES,2015,6,"ALIANZA FRENTE PARA LA VICTORIA",3032,8.72,34762,71.81,"Mariano Cecilio USET",48406
CORONEL ROSALES,2015,6,"ALIANZA FRENTE POPULAR",833,2.4,34762,71.81,"Mariano Cecilio USET",48406
CORONEL ROSALES,2015,6,"ALIANZA PROGRESISTAS",791,2.28,34762,71.81,"Mariano Cecilio USET",48406
CORONEL ROSALES,2015,6,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",628,1.81,34762,71.81,"Mariano Cecilio USET",48406
CORONEL ROSALES,2017,6,"ALIANZA CAMBIEMOS BUENOS AIRES",18289,50.79,36009,72.2,"",49875
CORONEL ROSALES,2017,6,"BIEN COMUN POR ROSALES",5579,15.49,36009,72.2,"",49875
CORONEL ROSALES,2017,6,"ALIANZA UNIDAD CIUDADANA",4502,12.5,36009,72.2,"",49875
CORONEL ROSALES,2017,6,"ALIANZA 1 PAIS",4418,12.27,36009,72.2,"",49875
CORONEL ROSALES,2017,6,"ALIANZA FRENTE JUSTICIALISTA",1712,4.75,36009,72.2,"",49875
CORONEL ROSALES,2017,6,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",830,2.3,36009,72.2,"",49875
CORONEL ROSALES,2017,6,"INTEGRACION VECINALISTA ROSALEÑA",679,1.89,36009,72.2,"",49875
CORONEL ROSALES,2019,6,"JUNTOS POR EL CAMBIO",22068,59.03,37385,74.8,"Mariano Cecilio USET",49979
CORONEL ROSALES,2019,6,"FRENTE DE TODOS",7031,18.81,37385,74.8,"Mariano Cecilio USET",49979
CORONEL ROSALES,2019,6,"BIEN COMUN POR ROSALES",5325,14.24,37385,74.8,"Mariano Cecilio USET",49979
CORONEL ROSALES,2019,6,"CONSENSO FEDERAL",1747,4.67,37385,74.8,"Mariano Cecilio USET",49979
CORONEL ROSALES,2019,6,"FRENTE NOS",610,1.63,37385,74.8,"Mariano Cecilio USET",49979
CORONEL ROSALES,2019,6,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",604,1.62,37385,74.8,"Mariano Cecilio USET",49979
CORONEL ROSALES,2021,6,"ALIANZA JUNTOS",16401,47.51,34521,67.36,"",51248
CORONEL ROSALES,2021,6,"FRENTE DE TODOS",5927,17.17,34521,67.36,"",51248
CORONEL ROSALES,2021,6,"BIEN COMUN POR ROSALES",5512,15.97,34521,67.36,"",51248
CORONEL ROSALES,2021,6,"ALIANZA AVANZA LIBERTAD",3336,9.66,34521,67.36,"",51248
CORONEL ROSALES,2021,6,"FRENTE VAMOS CON VOS",1650,4.78,34521,67.36,"",51248
CORONEL ROSALES,2021,6,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",1137,3.29,34521,67.36,"",51248
CORONEL ROSALES,2021,6,"CORRIENTE DE PENSAMIENTO BONAERENSE",558,1.62,34521,67.36,"",51248
CORONEL ROSALES,2023,6,"UNION POR LA PATRIA",12507,35.37,35359,67.75,"Rodrigo Lionel ARISTIMUÑO",52194
CORONEL ROSALES,2023,6,"JUNTOS POR EL CAMBIO",10630,30.06,35359,67.75,"Rodrigo Lionel ARISTIMUÑO",52194
CORONEL ROSALES,2023,6,"LA LIBERTAD AVANZA",10365,29.31,35359,67.75,"Rodrigo Lionel ARISTIMUÑO",52194
CORONEL ROSALES,2023,6,"AGRUPACION MUNICIPAL PRIMERO ROSALES",1857,5.25,35359,67.75,"Rodrigo Lionel ARISTIMUÑO",52194
CORONEL ROSALES,2025,6,"ALIANZA LA LIBERTAD AVANZA",14550,45.06,32291,61.21,"",52755
CORONEL ROSALES,2025,6,"ALIANZA FUERZA PATRIA",7300,22.61,32291,61.21,"",52755
CORONEL ROSALES,2025,6,"ALIANZA POTENCIA",4540,14.06,32291,61.21,"",52755
CORONEL ROSALES,2025,6,"ALIANZA UNION Y LIBERTAD",1788,5.54,32291,61.21,"",52755
CORONEL ROSALES,2025,6,"ALIANZA SOMOS BUENOS AIRES",1512,4.68,32291,61.21,"",52755
CORONEL ROSALES,2025,6,"AGRUPACION MUNICIPAL PRIMERO ROSALES",1384,4.29,32291,61.21,"",52755
CORONEL ROSALES,2025,6,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",1027,3.18,32291,61.21,"",52755
CORONEL ROSALES,2025,6,"ALIANZA ES CON VOS ES CON NOSOTROS",190,0.59,32291,61.21,"",52755
CORONEL SUAREZ,2013,6,"ALIANZA FRENTE PARA LA VICTORIA",7437,29.45,25257,76.98,"",32811
CORONEL SUAREZ,2013,6,"UNA NUEVA OPORTUNIDAD SUARENSE",5365,21.24,25257,76.98,"",32811
CORONEL SUAREZ,2013,6,"FRENTE RENOVADOR",5215,20.65,25257,76.98,"",32811
CORONEL SUAREZ,2013,6,"FRENTE PROGRESISTA CIVICO Y SOCIAL",4897,19.39,25257,76.98,"",32811
CORONEL SUAREZ,2013,6,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",1045,4.14,25257,76.98,"",32811
CORONEL SUAREZ,2013,6,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",921,3.65,25257,76.98,"",32811
CORONEL SUAREZ,2013,6,"UNION CON FE",377,1.49,25257,76.98,"",32811
CORONEL SUAREZ,2015,6,"ALIANZA CAMBIEMOS BUENOS AIRES",13094,51.06,25644,76.74,"Roberto Carlos PALACIO",33417
CORONEL SUAREZ,2015,6,"ALIANZA FRENTE PARA LA VICTORIA",7431,28.98,25644,76.74,"Roberto Carlos PALACIO",33417
CORONEL SUAREZ,2015,6,"UNA NUEVA OPORTUNIDAD SUARENSE",2508,9.78,25644,76.74,"Roberto Carlos PALACIO",33417
CORONEL SUAREZ,2015,6,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",1881,7.34,25644,76.74,"Roberto Carlos PALACIO",33417
CORONEL SUAREZ,2015,6,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",730,2.85,25644,76.74,"Roberto Carlos PALACIO",33417
CORONEL SUAREZ,2017,6,"ALIANZA CAMBIEMOS BUENOS AIRES",10643,41.62,25569,75.07,"",34060
CORONEL SUAREZ,2017,6,"MOVIMIENTO PARA LA VICTORIA",8319,32.54,25569,75.07,"",34060
CORONEL SUAREZ,2017,6,"ALIANZA 1 PAIS",3390,13.26,25569,75.07,"",34060
CORONEL SUAREZ,2017,6,"ALIANZA UNIDAD CIUDADANA",1830,7.16,25569,75.07,"",34060
CORONEL SUAREZ,2017,6,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",918,3.59,25569,75.07,"",34060
CORONEL SUAREZ,2017,6,"ALIANZA FRENTE JUSTICIALISTA",469,1.83,25569,75.07,"",34060
CORONEL SUAREZ,2019,6,"FRENTE DE TODOS",13794,52.5,26273,76.6,"Ricardo Alejo MOCCERO",34300
CORONEL SUAREZ,2019,6,"JUNTOS POR EL CAMBIO",11601,44.16,26273,76.6,"Ricardo Alejo MOCCERO",34300
CORONEL SUAREZ,2019,6,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",878,3.34,26273,76.6,"Ricardo Alejo MOCCERO",34300
CORONEL SUAREZ,2021,6,"ALIANZA JUNTOS",11642,48.24,24135,69.02,"",34969
CORONEL SUAREZ,2021,6,"FRENTE DE TODOS",7095,29.4,24135,69.02,"",34969
CORONEL SUAREZ,2021,6,"ALIANZA AVANZA LIBERTAD",2099,8.7,24135,69.02,"",34969
CORONEL SUAREZ,2021,6,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",2051,8.5,24135,69.02,"",34969
CORONEL SUAREZ,2021,6,"FRENTE VAMOS CON VOS",913,3.78,24135,69.02,"",34969
CORONEL SUAREZ,2021,6,"UNION POR TODOS",335,1.39,24135,69.02,"",34969
CORONEL SUAREZ,2023,6,"UNION POR LA PATRIA",10318,42.36,24356,68.92,"Ricardo Alejo MOCCERO",35342
CORONEL SUAREZ,2023,6,"JUNTOS POR EL CAMBIO",9672,39.71,24356,68.92,"Ricardo Alejo MOCCERO",35342
CORONEL SUAREZ,2023,6,"LA LIBERTAD AVANZA",3706,15.22,24356,68.92,"Ricardo Alejo MOCCERO",35342
CORONEL SUAREZ,2023,6,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",660,2.71,24356,68.92,"Ricardo Alejo MOCCERO",35342
CORONEL SUAREZ,2025,6,"MOVIMIENTO PARA LA VICTORIA",6641,32.81,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"ALIANZA LA LIBERTAD AVANZA",4922,24.32,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"ALIANZA NUEVOS AIRES",4063,20.07,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"ALIANZA FUERZA PATRIA",2153,10.64,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"ALIANZA UNION Y LIBERTAD",765,3.78,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",705,3.48,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"PARTIDO LIBERTARIO",456,2.25,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"ALIANZA POTENCIA",271,1.34,20241,56.88,"",35587
CORONEL SUAREZ,2025,6,"ALIANZA UNION LIBERAL",265,1.31,20241,56.88,"",35587
DAIREAUX,2013,6,"FRENTE PROGRESISTA CIVICO Y SOCIAL",4906,44.39,11051,79.58,"",13887
DAIREAUX,2013,6,"ALIANZA FRENTE PARA LA VICTORIA",3187,28.84,11051,79.58,"",13887
DAIREAUX,2013,6,"FRENTE RENOVADOR",2092,18.93,11051,79.58,"",13887
DAIREAUX,2013,6,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",586,5.3,11051,79.58,"",13887
DAIREAUX,2013,6,"UNION CON FE",280,2.53,11051,79.58,"",13887
DAIREAUX,2015,6,"ALIANZA FRENTE PARA LA VICTORIA",6220,52.33,11885,83.55,"Alejandro ACERBO",14225
DAIREAUX,2015,6,"ALIANZA CAMBIEMOS BUENOS AIRES",5100,42.91,11885,83.55,"Alejandro ACERBO",14225
DAIREAUX,2015,6,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",565,4.75,11885,83.55,"Alejandro ACERBO",14225
DAIREAUX,2017,6,"ALIANZA CAMBIEMOS BUENOS AIRES",5372,47.62,11281,77.96,"",14471
DAIREAUX,2017,6,"ALIANZA UNIDAD CIUDADANA",4825,42.77,11281,77.96,"",14471
DAIREAUX,2017,6,"ALIANZA 1 PAIS",912,8.08,11281,77.96,"",14471
DAIREAUX,2017,6,"ALIANZA FRENTE JUSTICIALISTA",172,1.52,11281,77.96,"",14471
DAIREAUX,2019,6,"FRENTE DE TODOS",7459,64.77,11516,78.54,"Esteban Alejandro ACERBO",14662
DAIREAUX,2019,6,"JUNTOS POR EL CAMBIO",4057,35.23,11516,78.54,"Esteban Alejandro ACERBO",14662
DAIREAUX,2021,6,"FRENTE DE TODOS",5264,50.75,10373,68.62,"",15116
DAIREAUX,2021,6,"ALIANZA JUNTOS",5109,49.25,10373,68.62,"",15116
DAIREAUX,2023,6,"UNION POR LA PATRIA",5875,56.83,10338,67.4,"Esteban Alejandro ACERBO",15339
DAIREAUX,2023,6,"JUNTOS POR EL CAMBIO",4463,43.17,10338,67.4,"Esteban Alejandro ACERBO",15339
DAIREAUX,2025,6,"ALIANZA FUERZA PATRIA",4112,46.81,8784,56.57,"",15528
DAIREAUX,2025,6,"ALIANZA LA LIBERTAD AVANZA",2294,26.12,8784,56.57,"",15528
DAIREAUX,2025,6,"ALIANZA SOMOS BUENOS AIRES",1574,17.92,8784,56.57,"",15528
DAIREAUX,2025,6,"ALIANZA POTENCIA",804,9.15,8784,56.57,"",15528
DEL PILAR,2013,1,"FRENTE RENOVADOR",59839,40.84,146513,76.47,"",191602
DEL PILAR,2013,1,"ALIANZA FRENTE PARA LA VICTORIA",25438,17.36,146513,76.47,"",191602
DEL PILAR,2013,1,"UNION POPULAR",16697,11.4,146513,76.47,"",191602
DEL PILAR,2013,1,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",13557,9.25,146513,76.47,"",191602
DEL PILAR,2013,1,"FRENTE SOCIAL DE LA PROVINCIA DE BUENOS",12254,8.36,146513,76.47,"",191602
DEL PILAR,2013,1,"FRENTE PROGRESISTA CIVICO Y SOCIAL",10799,7.37,146513,76.47,"",191602
DEL PILAR,2013,1,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",6286,4.29,146513,76.47,"",191602
DEL PILAR,2013,1,"COMPROMISO FEDERAL",1643,1.12,146513,76.47,"",191602
DEL PILAR,2015,1,"ALIANZA CAMBIEMOS BUENOS AIRES",75542,46.48,162520,74.13,"Nicolás DUCOTE",219232
DEL PILAR,2015,1,"ALIANZA FRENTE PARA LA VICTORIA",58278,35.86,162520,74.13,"Nicolás DUCOTE",219232
DEL PILAR,2015,1,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",20948,12.89,162520,74.13,"Nicolás DUCOTE",219232
DEL PILAR,2015,1,"AZA. FTE. DE IZQUIERDA Y LOS TRABAJADORES",4922,3.03,162520,74.13,"Nicolás DUCOTE",219232
DEL PILAR,2015,1,"ALIANZA PROGRESISTAS",2830,1.74,162520,74.13,"Nicolás DUCOTE",219232
DEL PILAR,2017,1,"ALIANZA CAMBIEMOS BUENOS AIRES",75604,42.68,177146,72.85,"",243179
DEL PILAR,2017,1,"ALIANZA UNIDAD CIUDADANA",63329,35.75,177146,72.85,"",243179
DEL PILAR,2017,1,"ALIANZA 1 PAIS",18108,10.22,177146,72.85,"",243179
DEL PILAR,2017,1,"ALIANZA FRENTE JUSTICIALISTA",7723,4.36,177146,72.85,"",243179
DEL PILAR,2017,1,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",7440,4.2,177146,72.85,"",243179
DEL PILAR,2017,1,"SUMEMOS PILAR",4942,2.79,177146,72.85,"",243179
DEL PILAR,2019,1,"FRENTE DE TODOS",93319,46.82,199332,77.38,"Federico DE ACHAVAL",257609
DEL PILAR,2019,1,"JUNTOS POR EL CAMBIO",90083,45.19,199332,77.38,"Federico DE ACHAVAL",257609
DEL PILAR,2019,1,"CONSENSO FEDERAL",7444,3.73,199332,77.38,"Federico DE ACHAVAL",257609
DEL PILAR,2019,1,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",4672,2.34,199332,77.38,"Federico DE ACHAVAL",257609
DEL PILAR,2019,1,"FRENTE NOS",3814,1.91,199332,77.38,"Federico DE ACHAVAL",257609
DEL PILAR,2021,1,"FRENTE DE TODOS",88092,45.18,194987,70.26,"",277515
DEL PILAR,2021,1,"ALIANZA JUNTOS",64063,32.86,194987,70.26,"",277515
DEL PILAR,2021,1,"ALIANZA AVANZA LIBERTAD",18441,9.46,194987,70.26,"",277515
DEL PILAR,2021,1,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",11608,5.95,194987,70.26,"",277515
DEL PILAR,2021,1,"PARTIDO UNION CELESTE Y BLANCO",6452,3.31,194987,70.26,"",277515
DEL PILAR,2021,1,"FRENTE VAMOS CON VOS",6331,3.25,194987,70.26,"",277515
DEL PILAR,2023,1,"UNION POR LA PATRIA",121094,57.47,210697,69.33,"Achaval FEDERICO",303901
DEL PILAR,2023,1,"LA LIBERTAD AVANZA",47959,22.76,210697,69.33,"Achaval FEDERICO",303901
DEL PILAR,2023,1,"JUNTOS POR EL CAMBIO",36565,17.35,210697,69.33,"Achaval FEDERICO",303901
DEL PILAR,2023,1,"FRENTE DE IZQUIERDA Y TRABAJADORES UNIDAD",5079,2.41,210697,69.33,"Achaval FEDERICO",303901
DEL PILAR,2025,1,"ALIANZA FUERZA PATRIA",115269,60.72,189827,59.15,"",320932
DEL PILAR,2025,1,"ALIANZA LA LIBERTAD AVANZA",54949,28.95,189827,59.15,"",320932
DEL PILAR,2025,1,"ALIANZA NUEVOS AIRES",5234,2.76,189827,59.15,"",320932
DEL PILAR,2025,1,"FTE. DE IZQUIERDA Y DE TRABAJADORES - UNIDAD",3270,1.72,189827,59.15,"",320932
DEL PILAR,2025,1,"ALIANZA SOMOS BUENOS AIRES",2282,1.2,189827,59.15,"",320932
DEL PILAR,2025,1,"CONSTRUYENDO PORVENIR",2068,1.09,189827,59.15,"",320932
DEL PILAR,2025,1,"ALIANZA UNION Y LIBERTAD",1790,0.94,189827,59.15,"",320932
DEL PILAR,2025,1,"ALIANZA UNION LIBERAL",1605,0.85,189827,59.15,"",320932
DEL PILAR,2025,1,"PARTIDO LIBERTARIO",1053,0.55,189827,59.15,"",320932
DEL PILAR,2025,1,"PARTIDO POLITICA OBRERA",680,0.36,189827,59.15,"",320932
DEL PILAR,2025,1,"MOVIMIENTO AVANZADA SOCIALISTA",521,0.27,189827,59.15,"",320932
DEL PILAR,2025,1,"PARTIDO TIEMPO DE TODOS",404,0.21,189827,59.15,"",320932
DEL PILAR,2025,1,"PARTIDO FRENTE PATRIOTA FEDERAL",359,0.19,189827,59.15,"",320932
DEL PILAR,2025,1,"ALIANZA ES CON VOS ES CON NOSOTROS",343,0.18,189827,59.15,"",320932
DOLORES,2013,5,"FRENTE PROGRESISTA CIVICO Y SOCIAL",5898,32.53,18131,80.5,"",22522
DOLORES,2013,5,"ALIANZA FRENTE PARA LA VICTORIA",5448,30.05,18131,80.5,"",22522
DOLORES,2013,5,"UNION CON FE",4486,24.74,18131,80.5,"",22522
DOLORES,2013,5,"FRENTE RENOVADOR",2095,11.55,18131,80.5,"",22522
DOLORES,2013,5,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",204,1.13,18131,80.5,"",22522
DOLORES,2015,5,"ALIANZA CAMBIEMOS BUENOS AIRES",7701,42.16,18264,78.15,"Luis María Camilo ETCHEVARREN",23369
DOLORES,2015,5,"ALIANZA FRENTE PARA LA VICTORIA",6015,32.93,18264,78.15,"Luis María Camilo ETCHEVARREN",23369
DOLORES,2015,5,"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA",4548,24.9,18264,78.15,"Luis María Camilo ETCHEVARREN",23369
DOLORES,2017,5,"ALIANZA CAMBIEMOS BUENOS AIRES",9575,53.21,17996,74.84,"",24046
DOLORES,2017,5,"ALIANZA UNIDAD CIUDADANA",4362,24.24,17996,74.84,"",24046
DOLORES,2017,5,"ALIANZA 1 PAIS",2190,12.17,17996,74.84,"",24046
DOLORES,2017,5,"ALIANZA FRENTE JUSTICIALISTA",1369,7.61,17996,74.84,"",24046
DOLORES,2017,5,"ALIANZA FRENTE DE IZQUIERDA Y DE LOS",500,2.78,17996,74.84,"",24046
DOLORES,2019,5,"JUNTOS POR EL CAMBIO",10480,52.92,19805,81,"Luis María Camilo ETCHEVARREN",24452
DOLORES,2019,5,"FRENTE DE TODOS",8992,45.4,19805,81,"Luis María Camilo ETCHEVARREN",24452
DOLORES,2019,5,"FTE DE IZQ. Y DE TRABAJADORES-UNIDAD",333,1.68,19805,81,"Luis María Camilo ETCHEVARREN",24452
DOLORES,2021,5,"ALIANZA JUNTOS",8199,44.03,18622,74.42,"",25023
DOLORES,2021,5,"FRENTE DE TODOS",4519,24.27,18622,74.42,"",25023
DOLORES,2021,5,"FRENTE VAMOS CON VOS",3840,20.62,18622,74.42,"",25023
DOLORES,2021,5,"PRIMERO DOLORES",1254,6.73,18622,74.42,"",25023
DOLORES,2021,5,"ALIANZA AVANZA LIBERTAD",525,2.82,18622,74.42,"",25023
DOLORES,2021,5,"FRENTE DE IZQUIERDA Y DE TRABAJADORES -",285,1.53,18622,74.42,"",25023
DOLORES,2023,5,"UNION POR LA PATRIA",9149,45.25,20217,78.38,"Juan Pablo GARCIA",25792
DOLORES,2023,5,"JUNTOS POR EL CAMBIO",8925,44.15,20217,78.38,"Juan Pablo GARCIA",25792
DOLORES,2023,5,"LA LIBERTAD AVANZA",2143,10.6,20217,78.38,"Juan Pablo GARCIA",25792
DOLORES,2025,5,"ALIANZA FUERZA PATRIA",10975,60.04,18280,70.03,"",26102
DOLORES,2025,5,"ALIANZA SOMOS BUENOS AIRES",4480,24.51,18280,70.03,"",26102
DOLORES,2025,5,"ALIANZA LA LIBERTAD AVANZA",2825,15.45,18280,70.03,"",26102
ENSENADA,2013,3,"ALIANZA FRENTE PARA LA VICTORIA",18979,49.58,38276,76.56,"",49993
ENSENADA,2013,3,"FRENTE RENOVADOR",6030,15.75,38276,76.56,"",49993
ENSENADA,2013,3,"UNION POPULAR",4989,13.03,38276,76.56,"",49993
ENSENADA,2013,3,"FRENTE PROGRESISTA CIVICO Y SOCIAL",2971,7.76,38276,76.56,"",49993
ENSENADA,2013,3,"FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES",2593,6.77,38276,76.56,"",49993
ENSENADA,2013,3,"UNIDOS POR LA LIBERTAD Y EL TRABAJO",2008,5.25,38276,76.56,"",49993
ENSENADA,2013,3,"FRENTE POPULAR DEMOCRATICO Y SOCIAL",706,1.84,38276,76.56,"",49993
ENSENADA,2015,3,"ALIANZA FRENTE PARA LA VICTORIA",21012,55.79,37662,72.66,"Mario Carlos SECCO",51833
